217.87529	-7.20001
190.70212	4.18804
338.07289	-7.01544
329.90233	9.35502
196.40456	-7.30231
102.87672	-13.3189
25.90006	29.65175
252.86384	-16.09072
127.7446	17.26119
200.4388	48.47503
138.53332	4.01189
132.0779	50.95248
322.15446	-26.24646
14.02978	4.98248
176.68535	10.26642
109.41059	14.12425
191.58743	46.71862
143.84304	-17.14088
349.0452	4.29527
40.02795	11.02608
182.97842	-12.17174
18.96077	-14.89555
37.50349	-49.61437
41.43361	5.68527
43.80013	0.39642
157.59153	8.90559
225.99959	20.50476
200.31056	10.57312
39.30438	-24.05039
19.55663	-35.0617
67.6909	17.14012
63.6687	15.80794
3.29272	-1.83392
107.20532	1.57741
355.64535	20.85296
157.70667	10.11841
307.71162	-24.89539
335.66181	-43.91787
123.35947	25.28766
232.74062	15.75713
189.37916	-4.69775
320.93188	-5.89352
324.70088	-11.68203
63.26307	17.732
133.89231	40.9037
40.75904	4.38185
52.24619	17.80788
224.82413	-14.43253
111.22734	34.67106
137.09896	24.52642
48.85018	11.55206
141.59746	25.28206
222.24593	-30.43201
298.33691	-22.17719
54.97263	-21.13671
65.54908	6.56296
164.98479	-0.07108
159.66382	-20.78636
170.55752	-11.40206
179.32257	-19.24437
173.36537	19.13876
350.52561	-7.13225
46.30436	31.22251
122.57681	22.25443
136.1321	10.07471
171.83549	2.51823
180.41185	26.68295
221.42578	-9.24991
88.6656	14.49838
348.1947	20.31302
130.74771	24.13862
216.66437	-10.52877
310.11782	-19.24333
341.81557	-9.31945
26.46992	16.60269
41.51019	1.02975
79.43032	25.11627
97.751	-9.35558
116.0092	33.39496
197.57069	-2.15347
243.92474	9.27186
168.35972	-2.12045
177.97062	30.27613
229.53689	-28.78695
168.80418	13.16182
126.41919	23.16884
199.50076	0.86363
139.6612	22.29385
252.88842	-16.5018
269.2924	34.00996
136.772	7.50474
114.07446	18.5076
131.68454	43.01509
76.55128	-15.92293
235.06705	37.58512
342.12789	32.5819
147.5521	37.79035
44.24644	-40.87577
176.36295	2.99409
211.28908	7.62447
156.54068	14.46175
113.83523	57.81547
192.69518	6.62727
153.55525	15.93657
234.08431	25.10014
245.05539	46.64972
143.27328	54.67207
259.8026	35.65862
249.85318	-14.04808
95.42014	53.57306
58.48514	17.97319
190.70349	75.42723
134.84855	15.71435
153.26934	-7.75418
100.25422	77.96636
188.60938	-11.5803
163.40377	11.29064
168.68529	-11.67452
209.78928	-9.60579
261.46965	45.57644
317.89168	-26.40772
303.39308	33.37425
122.30169	7.28845
73.31474	19.35238
168.05417	12.4182
151.36937	0.13965
223.238	9.76067
152.44053	53.13011
318.34322	-34.18091
28.83848	33.44285
21.47989	26.4059
243.60331	-15.48173
342.39104	72.05601
53.01651	52.08318
198.36601	8.45086
193.06766	15.37472
230.4613	35.76321
229.77346	-11.76721
239.16008	46.70551
263.22139	5.2522
258.05456	14.30563
355.82858	18.87499
342.39209	22.15799
250.73213	-0.50982
355.69426	-38.13541
51.99008	-26.72848
90.10091	10.31051
343.91327	39.34373
240.80401	44.60608
185.54839	42.58648
112.47383	-0.39515
262.58589	63.06707
230.01193	62.86037
250.04493	-4.8567
160.63962	-47.99425
338.29179	23.64366
3.34144	-3.07133
10.46313	28.93043
44.61743	56.65892
174.74275	3.63958
239.18917	-63.15076
1.86102	-22.75384
100.88542	30.18012
46.74414	-10.85965
38.17131	46.20018
73.98942	-26.7045
133.50474	-8.80595
212.20213	32.35979
330.35068	19.04142
85.54236	69.10746
47.37579	-24.42123
78.20848	26.60112
64.98807	16.62279
201.77876	4.1025
196.82906	46.44548
303.93513	-12.32856
274.6767	1.86336
17.84758	25.3396
55.51803	53.12424
111.74901	21.84064
155.67743	10.00572
184.97659	36.72045
167.59135	-13.78658
216.27777	6.09232
209.65533	34.17398
342.18159	12.12623
355.33762	-11.49426
324.06882	-21.59148
338.61575	32.67835
341.17922	-7.10058
146.74062	24.6544
242.37326	27.28491
267.03317	-31.61691
318.14713	-9.63634
44.42049	59.76665
183.83711	-1.36454
347.04436	-6.70605
110.24791	-25.53515
176.56905	47.55963
235.25115	23.82938
24.77132	14.57336
178.52082	32.21346
115.73437	35.54795
73.97997	21.55557
206.00915	-9.63238
232.87138	-10.22614
328.93701	-37.77476
131.6026	23.51635
179.71748	29.88219
147.99172	-11.16766
173.19504	-0.53214
319.58386	27.15136
338.2293	21.47813
80.71607	12.32682
225.35465	43.87703
250.26881	15.30272
359.60335	-10.72875
41.44436	8.37484
20.7967	-18.15682
145.67896	13.36434
194.53454	-2.7651
184.35025	-36.23116
5.76575	15.0032
344.09078	15.59267
79.22975	-27.43363
