52104.38893	306.21602	-20.65104
52377.31971	210.95408	-14.40699
52490.90291	325.67144	6.05589
52530.27389	355.8901	-2.68114
52665.19521	138.00122	0.97639
52725.47854	192.33474	6.48801
52958.24063	21.45009	28.68947
53119.19338	213.14001	8.84091
53614.25146	4.82721	12.38294
53732.57934	122.96872	15.21965
54002.97641	2.57931	31.47612
54213.60152	212.06927	1.48538
54564.54839	159.44879	18.92095
54747.2968	342.44772	-0.86837
54748.82216	21.07508	15.11731
54829.79008	92.47919	9.48561
54956.07319	220.1544	-24.39291
55092.39673	28.29803	24.63295
55445.81678	336.01456	12.14117
55450.65051	357.7985	9.6459
55478.96269	330.35261	-6.01318
55664.53725	176.09435	18.47479
55713.07615	260.45741	11.795
55750.09398	298.10357	-25.79987
55892.30836	140.41996	12.82768
55944.58838	106.604	23.48494
56030.34615	193.96648	4.03309
56216.1672	59.83026	22.07258
56245.69861	18.06082	18.06405
56390.58382	218.91091	-2.24793
56572.19198	31.29444	18.0002
56578.14801	27.05753	-17.92537
56805.70541	254.61589	27.77421
56832.77541	260.49968	-7.76704
56842.33197	338.49181	-25.81957
56844.75444	229.55972	-22.93517
56868.13317	7.53826	1.41541
56989.49263	23.45444	24.03582
56990.57955	111.21502	14.55349
57013.17437	141.84211	-14.08742
57014.67672	95.42939	40.10505
57106.78599	194.12749	11.99783
57219.45494	308.41056	8.1662
57229.51215	331.02448	-26.45315
57264.75354	208.8775	6.79702
57276.78896	334.52675	-0.89846
57334.27059	55.51318	15.70018
57445.79351	164.63289	-22.55581
57569.5079	307.17691	-1.86773
57577.69078	246.44027	21.64893
57606.24605	17.95468	-15.84492
57635.13896	30.4812	36.21711
57699.76388	73.66677	-23.50899
57782.35774	146.07859	1.10051
57934.93121	336.11906	-11.57705
57989.98082	346.65601	-0.46987
58038.65548	312.78197	-4.47606
58160.69301	122.09416	1.78995
58285.10166	304.99924	-18.66643
58289.15114	320.7641	-8.00112
58306.28583	349.49206	-13.60628
58403.16566	47.25619	13.15648
58437.97483	28.31448	-11.97538
58486.27059	26.13072	4.66526
58491.77918	60.41542	-12.24841
58675.90773	349.99976	-20.40574
58744.29806	338.19772	48.13205
58745.93048	18.15192	-13.55637
58764.81562	38.69877	15.79483
58789.34024	26.19988	-21.07555
58829.96201	165.45531	-8.8008
58866.38931	118.11464	43.97207
59017.7282	305.11668	-14.15439
59096.14363	40.94851	-10.69928
59130.30437	357.73416	-18.96243
59131.20216	2.0589	16.82417
